"_id","_labels","accepted_answer_id","answer_count","body_markdown","creation_date","display_name","injected","is_accepted","link","name","score","synthlabel","title","updated","uuid","view_count","_start","_end","_type","deleted","updated"
"138131","Answer","","","You can create a `Src` node for every `src` value this way (note that the SPLIT delimiter `&#39;, &#39;` has a blank as the second character) 

    CALL apoc.load.json(&quot;file/Users/user/.Neo4jDesktop/relate-data/dbmss/dbms-969/import/example.json&quot;) YIELD value
    UNWIND SPLIT(value.src, &#39;, &#39;) AS src
    CREATE (Src {src src})

It is not clear what you meant by `i want the other values to be the nodes parameters`.","","","","false","https//stackoverflow.com/a/76638823","","0","Answer","How to split up elements in an array (JSON) and create nodes in neo4j","false","76638823","",,,,,
"138132","Answer","","","The following query returns each node and its list of filtered strings. Nodes without matching strings are ignored. `$filter` is a [parameter](https//neo4j.com/docs/cypher-manual/current/syntax/parameters/) with the desired filter (e.g., &quot;abc&quot;).

    MATCH (nNode)
    UNWIND n.string AS s
    WITH n, s
    WHERE s CONTAINS $filter
    RETURN n, COLLECT(s) AS filtered_strings

NOTE If `n.string` is actually a string that looks like a list, replace `n.string` with `SPLIT(n.string, &#39;,&#39;)`.","","","","true","https//stackoverflow.com/a/76631134","","0","Answer","Trying to filter an array of strings to return a single field which is a subset of the array with strings that contain a variable","false","76631134","",,,,,
"138133","Comment","","","","","","","","https//stackoverflow.com/questions/76626552/trying-to-filter-an-array-of-strings-to-return-a-single-field-which-is-a-subset#comment135106443_76626552","","0","Comment","","false","135106443","",,,,,
"138134","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/amazon-neptune","amazon-neptune","","Tag","","false","","",,,,,
"138135","Comment","","","","","","","","https//stackoverflow.com/questions/76624234/query-timeout-in-neptune-opencypher-different-results-for-similar-queries#comment135096346_76624234","","0","Comment","","false","135096346","",,,,,
"138136","User","","","","","Kelvin Lawrence","","","","","","User","","false","5442034","",,,,,
"138137","Comment","","","","","","","","https//stackoverflow.com/questions/76624234/query-timeout-in-neptune-opencypher-different-results-for-similar-queries#comment135096700_76624234","","0","Comment","","false","135096700","",,,,,
"138138","Comment","","","","","","","","https//stackoverflow.com/questions/76624234/query-timeout-in-neptune-opencypher-different-results-for-similar-queries#comment135096739_76624234","","0","Comment","","false","135096739","",,,,,
"138139","Comment","","","","","","","","https//stackoverflow.com/questions/76624234/query-timeout-in-neptune-opencypher-different-results-for-similar-queries#comment135108325_76624234","","0","Comment","","false","135108325","",,,,,
"138140","Answer","","","One option is to use APOC free plugin, which is much faster. For example [`apoc.path.subgraphNodes`](https//neo4j.com/labs/apoc/4.1/graph-querying/expand-subgraph-nodes/)
```
MATCH (pPathway)
CALL apoc.path.subgraphNodes(p, {
	labelFilter &quot;&gt;Disease&quot;,
    minLevel 1,
    maxLevel 6
})
YIELD node
RETURN DISTINCT node.name;
```
To find all `Disease` which are connected to a `Pathway` node in up to 6 moves. Note that this query will consider any `pPathway` and not a specific node `p`. You can change the `MATCH` to find a specific origin. You can also define specific labels, relationships and directions to make it more efficient. ","","","","false","https//stackoverflow.com/a/76620071","","0","Answer","Is there an efficient way of traversing a graph to find connections between two nodes through all combinations of relatiosnhips and nodes?","false","76620071","",,,,,
"138141","Answer","","","To avoid performance issues, you could have specified the _directionality_ of the relationship

    MATCH (pPathway)-[*]-&gt;(dDisease)
    RETURN DISTINCT d.Name
    LIMIT 3

Your data model has only a single relationship type (`IS_INVOLVED`) between the `Pathway` and `Disease` nodes, and that relationship is directed from `Pathway` to `Disease`. If your `MATCH` clause does not specify the directionality, then your unlimited variable-length query would follow other relationship types from `Pathway` (in the reverse direction) and keep going (in any direction) -- so you could be searching a large portion of the entire graph over and over again in the worst case.

And, since your data model has no outgoing relationships from the `Disease` node, it really makes no sense for the directional query to also be a variable-length query as well -- since all matching paths would be of length 1.

So, you might as well just stay with your first query.","","","","false","https//stackoverflow.com/a/76622626","","0","Answer","Is there an efficient way of traversing a graph to find connections between two nodes through all combinations of relatiosnhips and nodes?","false","76622626","",,,,,
"138142","Answer","","","in these cases I often do

    MATCH (sSomething)
    WITH s,
         [(s)-[HAS_TAG]-&gt;(tTag) | t] AS ts,
         [(s)-[HAS_ITEM]-&gt;(iItem) | i] AS is,
         [(s)-[HAS_TAG]-&gt;(wWhatever) | w] AS ws

which returns arrays, instead of null in case the OPTIONAL MATCH does not return anything. and often it&#39;s faster too.","","","","true","https//stackoverflow.com/a/76620613","","1","Answer","How do I do multiple OPTIONAL MATCH in parallel in Cypher?","false","76620613","",,,,,
"138143","Answer","","","You can use a single `OPTIONAL MATCH` and use aggregation to produce a node list for each relationship type

    MATCH (sSomething)
    OPTIONAL MATCH (n)&lt;-[rHAS_TAG|HAS_ITEM|HAS_WHATEVER]-(s)
    RETURN s, TYPE(r) AS t, COLLECT(n) AS nodes","","","","false","https//stackoverflow.com/a/76622736","","0","Answer","How do I do multiple OPTIONAL MATCH in parallel in Cypher?","false","76622736","",,,,,
"138144","Answer","","","The outside query also needs the RETURN clause.


    MATCH (sSomething)
    CALL {
      WITH s
      MATCH (s)-[SOMETHING]-&gt;(oOther)
      RETURN o
    }
    RETURN o   // add this line
    SKIP 1000
    LIMIT 50","","","","false","https//stackoverflow.com/a/76622759","","0","Answer","How to limit then do subquery?","false","76622759","",,,,,
"138145","Answer","","","This will only use the 50 `Something` nodes after the first 1000, and only execute the `CALL` subquery 50 times

    MATCH (sSomething)
    WITH s
    SKIP 1000
    LIMIT 50
    CALL {
      WITH s
      MATCH (s)-[SOMETHING]-&gt;(oOther)
      RETURN o
    }
    RETURN s, o
","","","","false","https//stackoverflow.com/a/76622804","","0","Answer","How to limit then do subquery?","false","76622804","",,,,,
"138146","Answer","","","If you are working with Neo4j 5, this should work.

    MATCH path = (pP {name&quot;P1&quot;})-[chchild*]-&gt;(p2)
    OPTIONAL MATCH (p2)&lt;-[kknows]-(d)
    WHERE k.effectiveDate &lt; date(&quot;2023-05-01&quot;) // put your  knows relationship filter here
    OPTIONAL MATCH (d)-[rfollows|has|likes]-(n) // include other relationship types as needed
    WHERE r.strength &gt; 0.5 // put your other relationship filter here
    RETURN path

Your queries would be simpler if the relationships starting at P1 were all oriented in the same direction.","","","","false","https//stackoverflow.com/a/76613353","","0","Answer","Extract a subgraph starting from one node","false","76613353","",,,,,
"138147","User","","","","","Nathan Smith","","","","","","User","","false","12205676","",,,,,
"138148","Answer","","","To take advantage of the power of a graph database, your graph should have relationships. Create them with this query.

    MATCH (n)
    UNWIND n.child AS child
    MATCH (ch {namechild})
    CREATE (n)-[HAS_CHILD]-&gt;(ch)

Then you can return the full hierarchy with this query.

    MATCH path = (n {name&quot;P1&quot;})-[HAS_CHILD*]-&gt;(ch)
    RETURN [p in nodes(path) | p.name] AS pathToChild

","","","","true","https//stackoverflow.com/a/76604792","","0","Answer","Retrieve hierarchy based on node property with Cypher","false","76604792","",,,,,
"138149","Answer","","","You might consider using ORDPATH for sorting in hierarchical order. There is a Neo4j user defined function for this described at 
[https//www.wai.md/post/ordpath-computing-genealogy-descendancy-trees][1]

During graph traversals you can collect numeric values and then call the function to get the concatenated bitstring which sorts hierarchically. 


  [1] https//www.wai.md/post/ordpath-computing-genealogy-descendancy-trees","","","","false","https//stackoverflow.com/a/76609756","","0","Answer","Retrieve hierarchy based on node property with Cypher","false","76609756","",,,,,
"138150","Comment","","","","","","","","https//stackoverflow.com/questions/76603290/retrieve-hierarchy-based-on-node-property-with-cypher#comment135069414_76603290","","0","Comment","","false","135069414","",,,,,
"138151","Answer","","","    MATCH (cCompany {name&quot;ABC&quot;})&lt;-[rShareholder]-(s)
    WHERE r.shareholding_start_date &lt;= Date(&quot;2022-03-15&quot;) 
       AND r.shareholding_end_date &gt;= DATE(&quot;2022-03-15&quot;)
    WITH c, 
    collect(s) as shareholders, 
    collect(r) as rels, 
    sum(r.number_of_shares) AS totalShares
    UNWIND range(0, size(rels) - 1) AS i
    RETURN shareholders[i].name AS shareholder, 
    100.0 * rels[i].numberOfShares/totalShares as percentTotalShares

For more examples of percent of total in Neo4j, see this blog post. https//medium.com/neo4j/kickstart-your-transition-from-sql-analytic-and-window-functions-to-neo4j-987d67f7fdb4

To show shareholders of shareholders to an arbitrary distance from your target company as requested in the comment, you might use this approach.

```
MATCH p=(cCompany {name&quot;ABC&quot;})&lt;-[rShareholder*1..3]-(holder)
WHERE all(holding IN relationships(p) WHERE holding.shareholding_start_date &lt;= Date(&#39;2022-03-15&#39;) &lt;= holding.shareholding_end_date) 
WITH 
   length(p) - 1 AS distanceToTargetCompany, 
   nodes(p)[-2].name AS companyName,
   holder, 
   relationships(p)[-1].number_of_shares AS number_of_shares
WITH 
   distanceToTargetCompany,
   companyName,
   collect(DISTINCT {shareHolder holder.name, numberOfShares number_of_shares}) as shareHolders
WITH 
   distanceToTargetCompany, 
   companyName, 
   shareHolders,
   reduce(acc=0, company in shareHolders | acc + company[&#39;numberOfShares&#39;]) AS totalShares
RETURN 
   distanceToTargetCompany, 
   companyName, 
   reduce(acc=[], company in shareHolders | acc + company{.*, percentTotal100.0 * company[&#39;numberOfShares&#39;]/totalShares}) AS shareHolders
ORDER BY distanceToTargetCompany, companyName
```","","","","true","https//stackoverflow.com/a/76601616","","2","Answer","Getting weights as percentages from edges","false","76601616","",,,,,
